time,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2026-07-19 06:00:00,27.6,88,25.3,1000.3,0.0,47,13.5,254,31.0
2026-07-19 07:00:00,27.9,85,25.2,1000.6,0.0,52,14.5,251,34.2
2026-07-19 08:00:00,28.7,80,25.0,1000.7,0.0,54,15.2,253,37.1
2026-07-19 09:00:00,29.4,75,24.5,1000.9,0.1,100,17.2,257,42.1
2026-07-19 10:00:00,28.9,77,24.5,1001.3,0.2,100,16.7,256,42.8
2026-07-19 11:00:00,29.4,75,24.5,1001.1,0.2,100,16.4,251,41.4
2026-07-19 12:00:00,29.8,73,24.4,1000.9,0.1,100,15.7,243,41.0
2026-07-19 13:00:00,29.9,73,24.5,1000.3,0.1,98,16.6,234,41.8
2026-07-19 14:00:00,29.9,74,24.7,1000.0,0.2,97,17.3,231,43.6
2026-07-19 15:00:00,29.6,75,24.8,999.7,0.1,99,17.1,225,43.2
2026-07-19 16:00:00,29.5,77,25.0,999.4,0.1,96,16.5,225,43.2
2026-07-19 17:00:00,29.9,73,24.6,999.1,0.0,79,14.8,234,41.4
2026-07-19 18:00:00,29.2,75,24.4,999.2,0.0,80,13.0,232,37.4
2026-07-19 19:00:00,28.8,76,24.3,999.6,0.1,100,14.0,223,33.8
2026-07-19 20:00:00,28.4,81,24.9,1000.2,0.0,96,12.7,227,33.8
2026-07-19 21:00:00,28.2,83,25.0,1000.9,0.0,96,11.3,227,30.2
2026-07-19 22:00:00,27.9,85,25.1,1001.5,0.0,100,11.6,231,27.4
2026-07-19 23:00:00,28.2,83,25.1,1001.2,0.1,99,12.2,233,29.5
2026-07-20 00:00:00,28.3,82,24.9,1000.8,0.0,54,11.5,236,29.2
2026-07-20 01:00:00,27.9,84,25.0,1000.3,0.0,47,10.1,241,27.4
2026-07-20 02:00:00,27.6,87,25.2,999.7,0.1,48,10.7,241,24.8
2026-07-20 03:00:00,27.4,88,25.3,999.5,0.0,74,10.6,247,26.3
2026-07-20 04:00:00,27.5,87,25.2,999.6,0.0,50,8.8,255,22.3
2026-07-20 05:00:00,27.7,89,25.7,999.4,0.0,99,8.9,246,18.4
2026-07-20 06:00:00,27.5,90,25.8,999.5,0.0,95,10.5,243,22.0
2026-07-20 07:00:00,28.0,87,25.6,1000.1,0.0,69,11.6,244,28.1
2026-07-20 08:00:00,28.6,82,25.3,1000.3,0.1,100,12.9,242,31.7
2026-07-20 09:00:00,28.9,80,25.2,1000.7,0.2,100,13.9,240,34.9
2026-07-20 10:00:00,29.4,77,24.9,1000.7,0.1,98,14.0,240,35.3
2026-07-20 11:00:00,29.9,74,24.8,1000.6,0.1,98,14.8,238,37.4
2026-07-20 12:00:00,30.5,71,24.7,1000.4,0.0,64,14.4,234,37.8
2026-07-20 13:00:00,31.2,68,24.6,999.8,0.0,33,14.4,226,38.9
2026-07-20 14:00:00,31.1,68,24.6,999.3,0.0,53,14.8,220,40.0
2026-07-20 15:00:00,30.7,70,24.5,999.0,0.1,63,15.2,220,40.3
2026-07-20 16:00:00,30.4,70,24.4,998.5,0.2,59,15.7,220,41.0
2026-07-20 17:00:00,30.3,72,24.7,998.5,0.3,95,13.0,221,41.4
2026-07-20 18:00:00,29.4,76,24.8,998.7,0.1,98,13.3,222,34.2
2026-07-20 19:00:00,29.0,78,24.7,999.1,0.1,98,12.9,226,33.1
2026-07-20 20:00:00,28.5,81,24.9,999.7,0.2,96,13.6,219,32.4
2026-07-20 21:00:00,28.3,83,25.2,1000.3,0.1,99,14.2,220,33.8
2026-07-20 22:00:00,28.2,84,25.2,1000.9,0.0,100,13.8,221,35.3
2026-07-20 23:00:00,28.3,82,25.0,1001.1,0.0,99,12.1,229,34.6
2026-07-21 00:00:00,28.2,83,25.1,1000.6,0.0,99,12.0,233,29.9
2026-07-21 01:00:00,28.1,84,25.0,1000.3,0.0,98,12.1,240,26.3
2026-07-21 02:00:00,27.9,85,25.1,999.6,0.0,98,9.8,247,25.9
2026-07-21 03:00:00,27.8,87,25.3,999.3,0.0,100,9.2,250,22.7
2026-07-21 04:00:00,27.6,88,25.4,999.0,0.0,100,10.6,247,24.5
2026-07-21 05:00:00,28.0,86,25.4,998.8,0.0,97,9.8,253,24.8
2026-07-21 06:00:00,27.8,87,25.4,999.1,0.0,98,9.4,263,21.2
2026-07-21 07:00:00,28.1,86,25.5,999.7,0.0,100,7.9,250,20.2
2026-07-21 08:00:00,28.7,81,25.2,999.8,0.0,100,9.4,247,23.8
2026-07-21 09:00:00,29.1,79,25.1,1000.0,0.0,100,10.7,239,27.0
2026-07-21 10:00:00,29.2,79,25.1,1000.2,0.0,84,10.6,226,28.4
2026-07-21 11:00:00,30.3,72,24.6,1000.5,0.1,100,11.0,236,31.3
2026-07-21 12:00:00,30.1,72,24.6,1000.4,0.0,100,11.1,233,29.5
2026-07-21 13:00:00,30.1,73,24.8,999.9,0.0,100,9.8,223,29.5
2026-07-21 14:00:00,30.4,73,25.0,999.1,0.0,100,11.5,205,30.6
2026-07-21 15:00:00,30.3,74,25.2,998.5,0.0,100,13.3,208,34.9
2026-07-21 16:00:00,29.7,78,25.3,998.1,0.0,94,13.6,216,35.3
2026-07-21 17:00:00,30.1,75,25.1,998.2,0.2,82,13.0,227,35.3
2026-07-21 18:00:00,29.5,77,25.0,998.5,0.2,75,13.5,224,33.1
2026-07-21 19:00:00,28.7,83,25.4,998.7,0.2,55,13.8,221,33.8
2026-07-21 20:00:00,28.5,84,25.5,999.3,0.0,13,11.8,218,33.1
2026-07-21 21:00:00,28.4,84,25.4,999.8,0.0,38,12.4,213,29.9
2026-07-21 22:00:00,28.1,85,25.4,1000.2,0.0,35,10.6,220,29.9
2026-07-21 23:00:00,28.6,83,25.5,1000.4,0.0,66,9.9,212,27.7
2026-07-22 00:00:00,28.5,82,25.1,999.9,0.0,64,10.6,215,27.4
2026-07-22 01:00:00,28.1,84,25.2,999.7,0.0,87,10.6,223,25.6
2026-07-22 02:00:00,28.0,85,25.2,999.0,0.0,45,9.8,234,25.2
2026-07-22 03:00:00,27.8,86,25.2,998.7,0.0,24,8.8,247,22.7
2026-07-22 04:00:00,27.6,87,25.2,998.5,0.0,27,8.5,243,18.7
2026-07-22 05:00:00,28.1,86,25.6,998.4,0.0,100,4.4,261,17.6
2026-07-22 06:00:00,28.0,87,25.7,998.7,0.0,77,4.1,255,9.4
2026-07-22 07:00:00,28.4,85,25.6,999.3,0.0,70,4.8,255,13.0
2026-07-22 08:00:00,29.2,80,25.4,999.4,0.0,25,4.9,219,15.1
2026-07-22 09:00:00,30.3,74,25.2,999.5,0.0,31,8.0,211,23.0
2026-07-22 10:00:00,31.2,70,25.0,999.5,0.0,31,9.8,208,28.1
2026-07-22 11:00:00,31.4,69,25.0,999.3,0.0,100,11.5,203,31.7
2026-07-22 12:00:00,31.2,70,25.0,999.1,0.1,100,11.8,214,33.1
2026-07-22 13:00:00,31.3,70,25.1,998.4,0.1,98,12.1,217,33.8
2026-07-22 14:00:00,31.1,72,25.3,997.9,0.1,98,13.4,215,36.7
2026-07-22 15:00:00,30.5,75,25.5,997.4,0.1,98,12.9,215,36.4
2026-07-22 16:00:00,30.5,74,25.4,996.9,0.0,84,12.1,220,34.9
2026-07-22 17:00:00,31.1,72,25.6,996.6,0.1,32,11.6,210,32.4
2026-07-22 18:00:00,30.2,77,25.7,997.5,0.0,30,11.6,195,32.0
2026-07-22 19:00:00,29.2,82,25.8,997.8,0.0,16,12.2,189,31.0
2026-07-22 20:00:00,28.5,84,25.6,998.1,0.0,25,11.4,205,30.2
2026-07-22 21:00:00,28.9,81,25.4,998.5,0.0,55,14.2,192,34.2
2026-07-22 22:00:00,28.8,81,25.1,999.2,0.0,27,12.2,199,33.8
2026-07-22 23:00:00,29.0,79,25.0,999.3,0.0,30,11.8,196,30.6
2026-07-23 00:00:00,28.7,80,24.9,998.9,0.1,92,12.2,206,29.2
2026-07-23 01:00:00,28.6,81,25.0,998.6,0.1,98,11.3,224,29.5
2026-07-23 02:00:00,28.3,83,25.1,997.9,0.0,87,10.1,241,27.4
2026-07-23 03:00:00,28.1,84,25.1,997.7,0.1,78,8.6,269,24.1
2026-07-23 04:00:00,28.1,84,25.1,997.5,0.0,50,5.6,291,20.2
2026-07-23 05:00:00,28.5,82,25.1,997.8,0.0,58,2.8,225,13.7
2026-07-23 06:00:00,28.2,84,25.2,997.8,0.0,64,2.8,305,6.8
2026-07-23 07:00:00,28.7,81,25.1,998.5,0.0,76,2.6,34,9.7
2026-07-23 08:00:00,29.5,77,25.0,998.0,0.0,33,5.7,169,16.9
2026-07-23 09:00:00,30.4,73,25.0,998.6,0.0,95,4.7,189,18.7
2026-07-23 10:00:00,30.7,72,25.1,998.5,0.0,84,7.7,192,23.4
2026-07-23 11:00:00,31.9,65,24.4,998.4,0.0,47,5.3,190,23.8
2026-07-23 12:00:00,32.8,61,24.3,997.9,0.0,38,8.6,172,26.3
2026-07-23 13:00:00,32.0,64,24.4,997.5,0.0,7,15.5,176,41.8
2026-07-23 14:00:00,32.1,63,24.1,996.7,0.0,2,14.8,181,42.8
2026-07-23 15:00:00,32.1,66,24.9,996.2,0.0,3,13.2,200,40.0
2026-07-23 16:00:00,31.9,66,24.7,995.8,0.0,5,11.4,206,36.4
2026-07-23 17:00:00,31.2,71,25.4,995.6,0.0,2,12.1,215,34.6
2026-07-23 18:00:00,30.5,75,25.5,995.8,0.0,7,12.1,210,32.0
2026-07-23 19:00:00,29.7,78,25.5,996.7,0.0,9,8.0,207,32.4
2026-07-23 20:00:00,29.3,82,25.9,996.4,0.0,18,12.0,196,29.5
2026-07-23 21:00:00,29.3,82,25.9,997.2,0.0,60,11.6,198,31.0
2026-07-23 22:00:00,29.1,83,26.0,998.1,0.0,53,11.6,217,32.8
2026-07-23 23:00:00,29.4,82,26.0,999.1,0.1,62,10.5,239,27.7
2026-07-24 00:00:00,29.0,84,26.0,998.6,0.0,31,9.9,233,26.3
2026-07-24 01:00:00,28.8,84,25.8,998.4,0.0,47,8.5,238,24.5
2026-07-24 02:00:00,28.6,85,25.7,997.7,0.0,90,7.5,246,20.9
2026-07-24 03:00:00,28.6,84,25.6,997.6,0.0,90,6.4,254,18.4
2026-07-24 04:00:00,28.4,85,25.6,997.5,0.0,46,4.3,246,15.8
2026-07-24 05:00:00,28.8,85,26.0,997.3,0.0,92,5.6,249,15.1
2026-07-24 06:00:00,28.6,86,26.1,997.8,0.0,80,5.4,256,13.7
2026-07-24 07:00:00,28.9,85,26.1,998.5,0.0,87,5.6,268,15.1
2026-07-24 08:00:00,29.9,79,25.9,998.5,0.0,87,5.2,241,16.2
2026-07-24 09:00:00,30.9,74,25.7,999.0,0.0,75,5.6,211,18.7
2026-07-24 10:00:00,31.9,69,25.5,999.3,0.0,73,8.1,211,24.8
2026-07-24 11:00:00,33.1,63,25.0,999.4,0.0,70,8.9,222,31.7
2026-07-24 12:00:00,32.6,66,25.4,999.0,0.0,87,13.9,214,38.2
2026-07-24 13:00:00,32.4,65,24.9,998.5,0.0,93,15.1,219,41.4
2026-07-24 14:00:00,32.5,64,24.7,997.8,0.0,90,13.0,213,40.7
2026-07-24 15:00:00,32.0,67,25.0,997.2,0.0,80,13.0,209,36.4
2026-07-24 16:00:00,31.4,69,25.0,997.1,0.0,93,12.5,217,37.1
2026-07-24 17:00:00,31.0,72,25.4,996.7,0.0,13,12.5,229,34.6
2026-07-24 18:00:00,30.3,75,25.4,996.4,0.0,40,12.1,230,33.8
2026-07-24 19:00:00,29.8,78,25.5,996.9,0.0,93,12.1,232,32.8
2026-07-24 20:00:00,29.8,79,25.8,997.6,0.0,100,11.3,227,31.0
2026-07-24 21:00:00,29.7,80,25.9,998.6,0.0,100,9.2,239,28.1
2026-07-24 22:00:00,29.5,82,26.0,999.4,0.0,100,9.3,246,23.8
2026-07-24 23:00:00,29.1,79,25.1,998.9,0.0,100,8.3,248,24.5
2026-07-25 00:00:00,28.9,80,25.1,998.6,0.0,100,10.0,255,24.8
2026-07-25 01:00:00,28.6,82,25.2,998.7,0.0,100,11.0,267,27.4
2026-07-25 02:00:00,28.5,82,25.1,998.4,0.0,99,10.6,272,27.7
2026-07-25 03:00:00,28.4,82,25.1,998.7,0.0,100,7.0,273,25.6
2026-07-25 04:00:00,28.4,83,25.2,998.4,0.0,98,7.1,255,17.6
2026-07-25 05:00:00,28.4,83,25.3,998.5,0.0,100,8.8,255,20.5
2026-07-25 06:00:00,28.2,84,25.3,998.8,0.0,96,9.0,250,22.0
2026-07-25 07:00:00,28.4,84,25.4,999.4,0.0,90,9.3,255,23.0
2026-07-25 08:00:00,29.2,79,25.2,1000.1,0.0,99,10.3,255,26.3
2026-07-25 09:00:00,30.1,74,25.0,1000.6,0.0,100,10.4,255,27.7
2026-07-25 10:00:00,30.4,73,24.9,1001.1,0.0,100,10.3,254,27.4
2026-07-25 11:00:00,30.7,70,24.6,1001.2,0.0,100,11.8,253,28.8
2026-07-25 12:00:00,31.0,69,24.5,1000.9,0.0,100,10.6,247,30.6
2026-07-25 13:00:00,31.6,66,24.5,1000.6,0.0,100,9.7,242,28.8
2026-07-25 14:00:00,31.5,66,24.5,1000.0,0.0,94,10.1,224,29.2
2026-07-25 15:00:00,31.3,67,24.5,999.6,0.0,99,12.5,212,34.6
2026-07-25 16:00:00,31.0,69,24.7,999.2,0.0,98,14.4,206,38.5
2026-07-25 17:00:00,30.5,71,24.7,998.8,0.0,99,11.9,210,38.9
2026-07-25 18:00:00,29.6,75,24.8,999.1,0.0,100,10.5,221,31.0
2026-07-25 19:00:00,29.2,78,24.9,999.8,0.0,100,10.8,224,27.4
2026-07-25 20:00:00,28.9,80,25.1,999.9,0.0,100,12.3,215,29.9
2026-07-25 21:00:00,28.9,80,25.0,1000.8,0.0,100,12.0,230,31.0
2026-07-25 22:00:00,28.9,80,25.0,1001.1,0.0,100,14.5,245,34.9
2026-07-25 23:00:00,28.4,79,24.4,1001.3,0.0,100,9.2,290,34.6
2026-07-26 00:00:00,28.2,80,24.4,1000.7,0.0,100,9.0,299,23.4
2026-07-26 01:00:00,28.2,79,24.3,1000.4,0.0,100,6.4,281,21.6
2026-07-26 02:00:00,28.1,80,24.4,1000.1,0.0,100,6.7,279,16.6
2026-07-26 03:00:00,28.1,80,24.4,1000.3,0.0,100,5.8,286,17.6
2026-07-26 04:00:00,28.2,80,24.3,1000.2,0.0,100,6.1,267,15.1
2026-07-26 05:00:00,28.5,79,24.4,1000.0,0.0,100,9.1,263,15.8
2026-07-26 06:00:00,28.4,79,24.3,1000.5,0.0,100,9.4,274,22.3
2026-07-26 07:00:00,28.6,77,24.3,1001.2,0.0,89,11.0,276,26.3
2026-07-26 08:00:00,29.3,74,24.2,1001.6,0.0,100,9.9,280,27.0
2026-07-26 09:00:00,29.9,70,24.0,1001.8,0.0,100,10.1,274,25.9
2026-07-26 10:00:00,30.4,68,23.9,1002.3,0.0,99,10.4,268,27.0
2026-07-26 11:00:00,31.2,65,23.8,1002.6,0.0,78,11.0,271,30.2
2026-07-26 12:00:00,32.5,60,23.8,1002.2,0.0,100,10.3,257,29.5
2026-07-26 13:00:00,32.5,61,24.1,1001.6,0.0,78,12.5,243,33.5
2026-07-26 14:00:00,32.0,63,24.2,1001.2,0.0,63,15.6,243,41.4
2026-07-26 15:00:00,31.8,64,24.1,1000.3,0.0,59,14.8,244,41.8
2026-07-26 16:00:00,31.2,66,24.0,999.8,0.0,91,13.6,236,39.6
2026-07-26 17:00:00,31.1,67,24.2,999.8,0.0,27,13.3,245,36.7
2026-07-26 18:00:00,30.2,70,24.1,1000.1,0.0,51,11.8,245,34.9
2026-07-26 19:00:00,29.4,74,24.2,1000.7,0.0,50,11.3,250,31.0
2026-07-26 20:00:00,28.9,77,24.5,1001.1,0.0,46,11.8,258,29.2
2026-07-26 21:00:00,28.7,79,24.7,1001.5,0.0,44,11.2,249,29.2
2026-07-26 22:00:00,28.4,81,24.8,1001.6,0.0,36,11.0,260,28.1
2026-07-26 23:00:00,28.7,79,24.7,1001.3,0.0,71,9.1,255,26.3
2026-07-27 00:00:00,28.5,80,24.8,1001.6,0.0,39,9.5,269,22.7
2026-07-27 01:00:00,28.4,81,24.8,1001.4,0.0,53,11.4,275,27.0
2026-07-27 02:00:00,28.3,81,24.7,1000.8,0.0,55,11.7,274,29.2
2026-07-27 03:00:00,28.2,81,24.6,1000.6,0.0,54,11.5,272,27.4
2026-07-27 04:00:00,28.1,82,24.7,1000.5,0.0,63,11.6,274,27.0
2026-07-27 05:00:00,28.5,81,25.0,1000.2,0.0,51,11.9,276,27.0
2026-07-27 06:00:00,28.3,81,24.8,1000.3,0.0,42,10.2,278,25.2
2026-07-27 07:00:00,28.8,79,24.8,1000.9,0.0,63,11.6,275,27.0
2026-07-27 08:00:00,29.7,74,24.5,1001.2,0.0,61,13.0,268,32.0
2026-07-27 09:00:00,30.7,68,24.2,1001.2,0.0,39,13.0,264,33.8
2026-07-27 10:00:00,31.9,62,23.7,1000.9,0.0,95,13.9,260,37.1
2026-07-27 11:00:00,31.5,65,24.0,1000.8,0.0,62,15.0,251,37.1
2026-07-27 12:00:00,32.2,62,24.0,1000.6,0.0,65,15.7,245,41.8
2026-07-27 13:00:00,32.1,62,24.0,1000.2,0.0,99,16.9,240,44.6
2026-07-27 14:00:00,31.7,64,24.1,999.7,0.0,100,17.2,240,45.4
2026-07-27 15:00:00,31.6,64,23.9,998.8,0.0,97,17.2,243,45.4
2026-07-27 16:00:00,31.4,65,24.0,998.0,0.0,99,17.3,243,45.7
2026-07-27 17:00:00,31.3,64,23.7,998.0,0.0,91,16.7,254,44.3
2026-07-27 18:00:00,30.4,68,23.9,998.0,0.0,90,16.9,248,42.8
2026-07-27 19:00:00,29.5,73,24.2,998.2,0.0,66,16.9,241,42.5
2026-07-27 20:00:00,29.1,77,24.6,998.9,0.1,56,16.8,242,40.3
2026-07-27 21:00:00,28.6,80,24.8,999.5,0.0,58,15.8,238,40.0
2026-07-27 22:00:00,28.4,82,24.9,999.6,0.0,35,15.6,240,37.8
2026-07-27 23:00:00,28.7,79,24.6,999.2,0.0,79,15.0,253,37.4
2026-07-28 00:00:00,28.4,79,24.4,999.1,0.1,82,14.0,261,36.0
2026-07-28 01:00:00,28.3,79,24.4,998.6,0.0,61,13.4,259,33.5
2026-07-28 02:00:00,28.0,81,24.4,998.0,0.0,48,14.4,254,34.2
2026-07-28 03:00:00,27.9,80,24.1,997.5,0.0,46,14.9,255,35.3
2026-07-28 04:00:00,27.9,80,24.0,997.3,0.0,40,15.1,258,35.3
2026-07-28 05:00:00,27.9,86,25.4,997.3,0.1,23,15.6,259,35.3
2026-07-28 06:00:00,27.7,87,25.3,997.4,0.0,34,14.5,259,32.8
2026-07-28 07:00:00,28.1,84,25.2,997.9,0.0,42,14.6,254,34.6
2026-07-28 08:00:00,29.0,78,24.8,998.2,0.0,36,15.3,251,37.1
2026-07-28 09:00:00,30.1,71,24.3,998.5,0.0,58,15.8,251,40.0
2026-07-28 10:00:00,30.9,66,23.9,998.3,0.0,100,16.7,245,42.5
2026-07-28 11:00:00,31.1,65,23.7,998.5,0.0,60,16.9,237,43.9
2026-07-28 12:00:00,31.4,64,23.9,998.4,0.0,84,17.3,236,45.4
2026-07-28 13:00:00,31.3,65,23.9,998.0,0.0,74,16.6,231,45.4
2026-07-28 14:00:00,31.7,63,23.9,997.5,0.0,48,17.6,227,45.7
2026-07-28 15:00:00,31.8,62,23.8,996.8,0.0,48,17.8,231,46.4
2026-07-28 16:00:00,31.1,68,24.6,996.3,0.0,52,17.6,229,46.1
2026-07-28 17:00:00,30.7,71,24.8,996.1,0.0,80,18.4,228,45.0
2026-07-28 18:00:00,29.7,76,24.9,996.2,0.1,63,19.0,228,46.4
2026-07-28 19:00:00,28.9,81,25.3,996.7,0.0,14,16.9,237,46.1
2026-07-28 20:00:00,28.6,82,25.3,996.9,0.0,23,15.9,243,40.0
2026-07-28 21:00:00,28.8,79,24.9,997.9,0.0,37,14.0,246,38.2
2026-07-28 22:00:00,28.6,82,25.3,998.6,0.0,28,12.2,245,33.5
2026-07-28 23:00:00,28.9,82,25.6,998.5,0.0,37,10.4,240,29.2
2026-07-29 00:00:00,28.6,85,25.7,998.4,0.0,47,11.4,229,26.6
2026-07-29 01:00:00,28.3,87,25.8,998.2,0.0,87,12.0,234,28.4
2026-07-29 02:00:00,28.2,86,25.6,997.8,0.0,81,12.4,234,29.2
2026-07-29 03:00:00,27.7,91,26.1,997.4,0.0,63,12.9,228,29.5
2026-07-29 04:00:00,27.7,92,26.2,997.3,0.0,78,12.8,236,31.3
2026-07-29 05:00:00,28.0,91,26.4,997.2,0.0,94,11.9,245,27.4
2026-07-29 06:00:00,28.0,91,26.3,997.6,0.0,100,12.4,246,26.3
2026-07-29 07:00:00,28.4,87,26.1,997.9,0.0,100,15.1,250,34.9
2026-07-29 08:00:00,29.3,81,25.8,998.2,0.0,99,16.5,259,40.3
2026-07-29 09:00:00,30.4,75,25.5,998.5,0.0,99,16.6,261,41.4
2026-07-29 10:00:00,31.8,66,24.8,998.6,0.0,96,15.9,265,41.8
2026-07-29 11:00:00,32.2,64,24.5,998.8,0.0,61,16.1,260,41.0
2026-07-29 12:00:00,32.8,61,24.3,998.7,0.0,79,14.9,255,41.4
2026-07-29 13:00:00,33.2,59,24.1,998.3,0.0,66,14.9,247,40.0
2026-07-29 14:00:00,32.5,64,24.9,997.8,0.0,97,16.3,237,43.2
2026-07-29 15:00:00,31.6,68,25.0,997.3,0.0,95,18.1,233,46.8
2026-07-29 16:00:00,31.0,71,25.2,996.9,0.0,38,17.1,233,47.2
2026-07-29 17:00:00,31.0,72,25.2,997.1,0.0,88,14.9,234,43.9
2026-07-29 18:00:00,29.9,77,25.4,997.2,0.0,59,14.3,229,38.5
2026-07-29 19:00:00,28.9,83,25.7,997.3,0.0,6,14.1,224,36.4
2026-07-29 20:00:00,28.4,85,25.7,997.9,0.0,14,11.6,231,34.6
2026-07-29 21:00:00,28.6,84,25.5,998.9,0.0,22,10.7,240,28.8
2026-07-29 22:00:00,28.6,83,25.4,999.2,0.0,35,8.6,234,25.9
2026-07-29 23:00:00,28.8,84,25.8,998.6,0.0,29,8.9,228,21.6
2026-07-30 00:00:00,28.4,87,26.0,998.1,0.0,20,9.7,236,23.4
2026-07-30 01:00:00,28.4,87,26.1,998.0,0.0,34,9.0,237,24.1
2026-07-30 02:00:00,28.1,89,26.1,997.8,0.0,48,8.9,232,21.6
2026-07-30 03:00:00,28.0,90,26.1,997.1,0.0,99,9.7,235,22.3
2026-07-30 04:00:00,27.8,90,26.1,996.7,0.0,48,10.5,243,24.5
2026-07-30 05:00:00,28.0,91,26.5,996.9,0.0,88,8.9,252,24.5
2026-07-30 06:00:00,27.9,91,26.3,996.8,0.0,75,9.0,267,18.7
2026-07-30 07:00:00,28.4,88,26.2,997.1,0.0,60,8.7,266,20.5
2026-07-30 08:00:00,29.4,81,25.9,997.3,0.0,59,9.2,259,23.8
2026-07-30 09:00:00,30.9,73,25.4,997.6,0.0,55,9.1,255,25.6
2026-07-30 10:00:00,32.1,67,25.2,997.5,0.0,55,8.5,252,25.9
2026-07-30 11:00:00,32.1,68,25.5,997.8,0.0,100,9.9,238,29.2
2026-07-30 12:00:00,32.8,66,25.5,997.3,0.0,100,10.6,230,31.0
2026-07-30 13:00:00,32.9,66,25.7,997.1,0.0,5,11.2,220,32.8
2026-07-30 14:00:00,32.9,67,25.8,996.4,0.0,16,12.9,213,36.4
2026-07-30 15:00:00,32.3,69,25.9,995.9,0.0,30,13.0,205,37.4
2026-07-30 16:00:00,31.8,70,25.7,995.3,0.0,49,12.2,200,36.7
2026-07-30 17:00:00,31.4,72,25.7,995.2,0.0,25,13.5,209,35.3
2026-07-30 18:00:00,30.4,77,25.8,995.2,0.0,80,13.2,214,36.7
2026-07-30 19:00:00,29.7,81,26.0,995.6,0.0,91,10.7,224,33.8
2026-07-30 20:00:00,29.2,84,26.2,996.1,0.0,91,9.6,227,27.4
2026-07-30 21:00:00,29.1,84,26.2,996.6,0.0,84,8.3,229,24.1
2026-07-30 22:00:00,29.2,83,26.0,997.5,0.0,97,9.0,241,23.8
2026-07-30 23:00:00,29.4,84,26.3,997.6,0.0,78,8.5,246,23.0
2026-07-31 00:00:00,28.8,87,26.4,997.0,0.0,84,7.6,248,21.2
2026-07-31 01:00:00,28.5,88,26.4,996.4,0.0,90,5.7,238,19.1
2026-07-31 02:00:00,28.2,91,26.5,995.7,0.0,85,5.6,230,14.8
2026-07-31 03:00:00,28.0,92,26.5,995.8,0.0,98,8.1,239,19.4
2026-07-31 04:00:00,27.8,93,26.5,995.8,0.0,98,9.1,256,22.0
2026-07-31 05:00:00,28.2,91,26.6,995.8,0.0,95,7.8,266,20.9
2026-07-31 06:00:00,27.9,93,26.6,995.9,0.0,97,6.3,270,15.8
2026-07-31 07:00:00,28.3,90,26.5,996.3,0.0,99,5.2,266,13.7
2026-07-31 08:00:00,29.4,82,26.1,996.4,0.0,98,6.3,265,18.0
2026-07-31 09:00:00,30.8,74,25.7,996.4,0.0,99,7.3,259,22.0
2026-07-31 10:00:00,31.8,70,25.6,996.6,0.0,98,7.3,237,22.7
2026-07-31 11:00:00,33.0,64,25.3,996.6,0.0,99,9.2,230,27.4
2026-07-31 12:00:00,33.2,64,25.6,996.2,0.0,93,10.9,218,31.7
2026-07-31 13:00:00,33.2,64,25.5,995.8,0.0,68,12.2,216,35.3
2026-07-31 14:00:00,33.3,63,25.2,995.0,0.0,46,11.6,215,35.6
2026-07-31 15:00:00,33.0,65,25.5,994.1,0.0,30,11.8,206,34.6
2026-07-31 16:00:00,32.2,70,26.1,993.8,0.0,73,12.5,207,35.3
2026-07-31 17:00:00,31.9,72,26.2,993.8,0.0,91,11.6,219,34.6
2026-07-31 18:00:00,31.0,76,26.2,993.8,0.0,89,10.8,213,31.3
2026-07-31 19:00:00,30.2,82,26.7,994.8,0.0,90,9.7,214,28.8
2026-07-31 20:00:00,29.7,86,27.1,995.6,0.0,80,9.2,230,26.3
2026-07-31 21:00:00,29.6,87,27.2,996.3,0.0,75,7.5,240,23.0
2026-07-31 22:00:00,29.5,87,27.1,997.0,0.0,91,4.0,240,19.4
2026-07-31 23:00:00,29.5,86,26.9,997.1,0.0,100,4.6,239,13.0
2026-08-01 00:00:00,29.2,87,26.8,996.6,0.0,97,4.8,257,14.4
2026-08-01 01:00:00,29.1,87,26.8,996.5,0.0,71,2.5,270,13.3
2026-08-01 02:00:00,28.9,88,26.8,996.3,0.0,76,2.2,275,8.3
2026-08-01 03:00:00,28.7,90,26.9,996.2,0.0,100,4.2,258,10.8
2026-08-01 04:00:00,28.3,93,27.0,996.0,0.0,100,7.4,266,18.0
2026-08-01 05:00:00,28.9,90,27.2,996.5,0.0,99,5.4,266,18.4
2026-08-01 06:00:00,28.8,91,27.2,997.1,0.0,99,5.7,257,14.4
2026-08-01 07:00:00,29.2,88,27.1,997.8,0.0,95,6.4,248,16.9
2026-08-01 08:00:00,30.1,83,26.9,997.9,0.0,89,5.6,243,16.6
2026-08-01 09:00:00,31.0,77,26.6,997.9,0.0,79,5.3,232,17.3
2026-08-01 10:00:00,32.3,72,26.7,998.0,0.0,91,6.3,219,20.5
2026-08-01 11:00:00,32.2,71,26.2,998.7,0.0,83,11.3,219,29.9
2026-08-01 12:00:00,32.4,69,25.9,998.5,0.0,84,12.9,219,36.7
2026-08-01 13:00:00,32.6,66,25.5,998.0,0.0,95,13.8,223,38.5
2026-08-01 14:00:00,32.5,66,25.4,997.7,0.0,92,15.8,232,42.1
2026-08-01 15:00:00,32.3,67,25.5,996.9,0.0,99,15.9,239,42.8
